Event,RunTime,ADC,SiPM,DownTime,Temp,Time_stamp_ms,Time_stamp,Time_stamp2,Time_stamp3
9658,151701993,737,467.99,28703728,26.7,1720599894993.0,2024-07-10 08:24:54.993,2024-07-10 08:24:54,2024-07-10 08:24:00
9659,151715786,556,174.47,28706378,26.7,1720599908786.0,2024-07-10 08:25:08.786,2024-07-10 08:25:08,2024-07-10 08:25:00
9660,151761236,492,134.92,28715084,26.91,1720599954236.0,2024-07-10 08:25:54.236,2024-07-10 08:25:54,2024-07-10 08:25:00
9661,151768625,515,147.53,28716414,26.7,1720599961625.0,2024-07-10 08:26:01.625,2024-07-10 08:26:01,2024-07-10 08:26:00
9662,151787988,512,144.44,28720024,26.91,1720599980988.0,2024-07-10 08:26:20.988,2024-07-10 08:26:20,2024-07-10 08:26:00
9663,151792892,543,164.77,28720978,26.27,1720599985892.0,2024-07-10 08:26:25.892,2024-07-10 08:26:25,2024-07-10 08:26:00
9664,151794300,63,17.91,28721362,27.24,1720599987300.0,2024-07-10 08:26:27.300,2024-07-10 08:26:27,2024-07-10 08:26:00
9665,151831597,768,471.89,28728246,26.81,1720600024597.0,2024-07-10 08:27:04.597,2024-07-10 08:27:04,2024-07-10 08:27:00
9666,151841927,639,249.88,28730142,26.7,1720600034927.0,2024-07-10 08:27:14.927,2024-07-10 08:27:14,2024-07-10 08:27:00
9667,151846311,511,149.39,28731094,26.48,1720600039311.0,2024-07-10 08:27:19.311,2024-07-10 08:27:19,2024-07-10 08:27:00
9668,151847884,79,20.03,28731292,27.13,1720600040884.0,2024-07-10 08:27:20.884,2024-07-10 08:27:20,2024-07-10 08:27:00
9669,151851650,117,23.34,28732036,26.7,1720600044650.0,2024-07-10 08:27:24.650,2024-07-10 08:27:24,2024-07-10 08:27:00
9670,151856327,732,451.17,28732964,26.7,1720600049327.0,2024-07-10 08:27:29.327,2024-07-10 08:27:29,2024-07-10 08:27:00
9671,151873588,547,162.22,28736198,26.48,1720600066588.0,2024-07-10 08:27:46.588,2024-07-10 08:27:46,2024-07-10 08:27:00
9672,151880246,604,210.97,28737532,26.81,1720600073246.0,2024-07-10 08:27:53.246,2024-07-10 08:27:53,2024-07-10 08:27:00
9673,151885573,659,253.36,28738482,26.7,1720600078573.0,2024-07-10 08:27:58.573,2024-07-10 08:27:58,2024-07-10 08:27:00
9674,151902273,575,187.3,28741702,26.81,1720600095273.0,2024-07-10 08:28:15.273,2024-07-10 08:28:15,2024-07-10 08:28:00
9675,151916264,531,160.62,28744366,26.81,1720600109264.0,2024-07-10 08:28:29.264,2024-07-10 08:28:29,2024-07-10 08:28:00
9676,151933760,536,160.18,28747600,26.59,1720600126760.0,2024-07-10 08:28:46.760,2024-07-10 08:28:46,2024-07-10 08:28:00
9677,151945622,600,203.87,28749872,26.91,1720600138622.0,2024-07-10 08:28:58.622,2024-07-10 08:28:58,2024-07-10 08:28:00
9678,151946601,543,164.77,28750066,26.81,1720600139601.0,2024-07-10 08:28:59.601,2024-07-10 08:28:59,2024-07-10 08:28:00
9679,151972823,529,156.43,28755002,26.59,1720600165823.0,2024-07-10 08:29:25.823,2024-07-10 08:29:25,2024-07-10 08:29:00
9680,151977884,524,150.73,28755956,27.02,1720600170884.0,2024-07-10 08:29:30.884,2024-07-10 08:29:30,2024-07-10 08:29:00
9681,151980603,542,168.67,28756538,26.7,1720600173603.0,2024-07-10 08:29:33.603,2024-07-10 08:29:33,2024-07-10 08:29:00
9682,151995689,497,142.37,28759386,26.7,1720600188689.0,2024-07-10 08:29:48.689,2024-07-10 08:29:48,2024-07-10 08:29:00
9683,152028243,542,168.67,28765628,26.81,1720600221243.0,2024-07-10 08:30:21.243,2024-07-10 08:30:21,2024-07-10 08:30:00
9684,152059964,304,53.73,28771526,27.13,1720600252964.0,2024-07-10 08:30:52.964,2024-07-10 08:30:52,2024-07-10 08:30:00
9685,152060537,611,211.89,28771718,26.7,1720600253537.0,2024-07-10 08:30:53.537,2024-07-10 08:30:53,2024-07-10 08:30:00
9686,152163848,543,164.77,28791216,26.91,1720600356848.0,2024-07-10 08:32:36.848,2024-07-10 08:32:36,2024-07-10 08:32:00
9687,152212851,441,109.77,28800500,26.81,1720600405851.0,2024-07-10 08:33:25.851,2024-07-10 08:33:25,2024-07-10 08:33:00
9688,152223742,483,132.6,28802568,26.7,1720600416742.0,2024-07-10 08:33:36.742,2024-07-10 08:33:36,2024-07-10 08:33:00
9689,152230672,158,27.53,28803900,27.13,1720600423672.0,2024-07-10 08:33:43.672,2024-07-10 08:33:43,2024-07-10 08:33:00
9690,152234520,527,155.96,28804652,26.91,1720600427520.0,2024-07-10 08:33:47.520,2024-07-10 08:33:47,2024-07-10 08:33:00
9691,152264728,543,164.77,28810344,26.59,1720600457728.0,2024-07-10 08:34:17.728,2024-07-10 08:34:17,2024-07-10 08:34:00
9692,152264760,547,162.22,28810350,26.81,1720600457760.0,2024-07-10 08:34:17.760,2024-07-10 08:34:17,2024-07-10 08:34:00
9693,152271626,335,61.77,28811684,27.02,1720600464626.0,2024-07-10 08:34:24.626,2024-07-10 08:34:24,2024-07-10 08:34:00
9694,152300992,568,189.84,28817138,27.34,1720600493992.0,2024-07-10 08:34:53.992,2024-07-10 08:34:53,2024-07-10 08:34:00
9695,152331793,519,154.3,28823020,26.59,1720600524793.0,2024-07-10 08:35:24.793,2024-07-10 08:35:24,2024-07-10 08:35:00
9696,152357425,526,158.17,28827946,26.48,1720600550425.0,2024-07-10 08:35:50.425,2024-07-10 08:35:50,2024-07-10 08:35:00
9697,152374699,519,154.3,28831166,26.7,1720600567699.0,2024-07-10 08:36:07.699,2024-07-10 08:36:07,2024-07-10 08:36:00
9698,152381759,568,189.84,28832494,26.91,1720600574759.0,2024-07-10 08:36:14.759,2024-07-10 08:36:14,2024-07-10 08:36:00
9699,152394706,590,200.72,28834962,26.7,1720600587706.0,2024-07-10 08:36:27.706,2024-07-10 08:36:27,2024-07-10 08:36:00
9700,152395368,499,141.24,28835156,26.7,1720600588368.0,2024-07-10 08:36:28.368,2024-07-10 08:36:28,2024-07-10 08:36:00
9701,152411932,743,466.23,28838192,26.7,1720600604932.0,2024-07-10 08:36:44.932,2024-07-10 08:36:44,2024-07-10 08:36:00
9702,152412690,515,147.53,28838388,26.91,1720600605690.0,2024-07-10 08:36:45.690,2024-07-10 08:36:45,2024-07-10 08:36:00
9703,152416980,707,320.63,28839152,26.48,1720600609980.0,2024-07-10 08:36:49.980,2024-07-10 08:36:49,2024-07-10 08:36:00
9704,152420920,551,164.56,28839916,26.81,1720600613920.0,2024-07-10 08:36:53.920,2024-07-10 08:36:53,2024-07-10 08:36:00
9705,152425617,563,181.65,28840874,26.91,1720600618617.0,2024-07-10 08:36:58.617,2024-07-10 08:36:58,2024-07-10 08:36:00
9706,152435552,547,162.22,28842774,27.13,1720600628552.0,2024-07-10 08:37:08.552,2024-07-10 08:37:08,2024-07-10 08:37:00
9707,152435968,195,33.17,28842780,27.13,1720600628968.0,2024-07-10 08:37:08.968,2024-07-10 08:37:08,2024-07-10 08:37:00
9708,152442844,542,168.67,28844084,26.7,1720600635844.0,2024-07-10 08:37:15.844,2024-07-10 08:37:15,2024-07-10 08:37:00
9709,152450510,537,162.17,28845602,26.81,1720600643510.0,2024-07-10 08:37:23.510,2024-07-10 08:37:23,2024-07-10 08:37:00
9710,152468384,547,162.22,28849010,26.81,1720600661384.0,2024-07-10 08:37:41.384,2024-07-10 08:37:41,2024-07-10 08:37:00
9711,152476572,335,61.77,28850538,26.7,1720600669572.0,2024-07-10 08:37:49.572,2024-07-10 08:37:49,2024-07-10 08:37:00
9712,152488921,575,187.3,28852792,26.91,1720600681921.0,2024-07-10 08:38:01.921,2024-07-10 08:38:01,2024-07-10 08:38:00
9713,152506789,568,189.84,28856214,26.48,1720600699789.0,2024-07-10 08:38:19.789,2024-07-10 08:38:19,2024-07-10 08:38:00
9714,152518644,126,24.09,28858496,27.13,1720600711644.0,2024-07-10 08:38:31.644,2024-07-10 08:38:31,2024-07-10 08:38:00
9715,152530245,327,59.28,28860724,27.02,1720600723245.0,2024-07-10 08:38:43.245,2024-07-10 08:38:43,2024-07-10 08:38:00
9716,152567721,563,181.65,28867658,27.02,1720600760721.0,2024-07-10 08:39:20.721,2024-07-10 08:39:20,2024-07-10 08:39:00
9717,152586257,524,150.73,28871266,26.7,1720600779257.0,2024-07-10 08:39:39.257,2024-07-10 08:39:39,2024-07-10 08:39:00
9718,152600403,1009,2297.14,28873926,26.81,1720600793403.0,2024-07-10 08:39:53.403,2024-07-10 08:39:53,2024-07-10 08:39:00
9719,152606495,455,117.03,28875070,26.91,1720600799495.0,2024-07-10 08:39:59.495,2024-07-10 08:39:59,2024-07-10 08:39:00
9720,152607435,510,148.47,28875262,26.7,1720600800435.0,2024-07-10 08:40:00.435,2024-07-10 08:40:00,2024-07-10 08:40:00
9721,152627233,526,158.17,28879058,27.13,1720600820233.0,2024-07-10 08:40:20.233,2024-07-10 08:40:20,2024-07-10 08:40:00
9722,152639979,547,162.22,28881338,27.02,1720600832979.0,2024-07-10 08:40:32.979,2024-07-10 08:40:32,2024-07-10 08:40:00
9723,152674316,540,166.11,28887984,26.91,1720600867316.0,2024-07-10 08:41:07.316,2024-07-10 08:41:07,2024-07-10 08:41:00
9724,152674802,679,318.29,28887994,26.91,1720600867802.0,2024-07-10 08:41:07.802,2024-07-10 08:41:07,2024-07-10 08:41:00
9725,152675844,496,144.49,28888190,26.91,1720600868844.0,2024-07-10 08:41:08.844,2024-07-10 08:41:08,2024-07-10 08:41:00
9726,152689220,575,187.3,28890846,26.48,1720600882220.0,2024-07-10 08:41:22.220,2024-07-10 08:41:22,2024-07-10 08:41:00
9727,152721937,487,132.65,28896910,26.59,1720600914937.0,2024-07-10 08:41:54.937,2024-07-10 08:41:54,2024-07-10 08:41:00
9728,152722510,540,166.11,28897104,27.13,1720600915510.0,2024-07-10 08:41:55.510,2024-07-10 08:41:55,2024-07-10 08:41:00
9729,152747246,575,187.3,28901820,26.81,1720600940246.0,2024-07-10 08:42:20.246,2024-07-10 08:42:20,2024-07-10 08:42:00
9730,152751561,519,154.3,28902580,26.7,1720600944561.0,2024-07-10 08:42:24.561,2024-07-10 08:42:24,2024-07-10 08:42:00
9731,152755221,543,164.77,28903344,26.38,1720600948221.0,2024-07-10 08:42:28.221,2024-07-10 08:42:28,2024-07-10 08:42:00
9732,152759808,540,166.11,28904116,26.91,1720600952808.0,2024-07-10 08:42:32.808,2024-07-10 08:42:32,2024-07-10 08:42:00
9733,152808343,609,211.41,28913376,26.7,1720601001343.0,2024-07-10 08:43:21.343,2024-07-10 08:43:21,2024-07-10 08:43:00
9734,152867461,575,187.3,28924566,26.59,1720601060461.0,2024-07-10 08:44:20.461,2024-07-10 08:44:20,2024-07-10 08:44:00
9735,152872354,768,471.89,28925516,26.59,1720601065354.0,2024-07-10 08:44:25.354,2024-07-10 08:44:25,2024-07-10 08:44:00
9736,152886401,492,134.92,28928182,27.34,1720601079401.0,2024-07-10 08:44:39.401,2024-07-10 08:44:39,2024-07-10 08:44:00
9737,152889601,638,261.42,28928762,26.91,1720601082601.0,2024-07-10 08:44:42.601,2024-07-10 08:44:42,2024-07-10 08:44:00
9738,152898636,483,132.6,28930482,26.91,1720601091636.0,2024-07-10 08:44:51.636,2024-07-10 08:44:51,2024-07-10 08:44:00
9739,152901387,561,174.17,28931060,26.48,1720601094387.0,2024-07-10 08:44:54.387,2024-07-10 08:44:54,2024-07-10 08:44:00
9740,152901809,515,147.53,28931066,26.7,1720601094809.0,2024-07-10 08:44:54.809,2024-07-10 08:44:54,2024-07-10 08:44:00
9741,152908373,510,148.47,28932392,27.13,1720601101373.0,2024-07-10 08:45:01.373,2024-07-10 08:45:01,2024-07-10 08:45:00
9742,152929445,505,145.23,28936366,26.91,1720601122445.0,2024-07-10 08:45:22.445,2024-07-10 08:45:22,2024-07-10 08:45:00
9743,152956375,419,97.2,28941490,26.91,1720601149375.0,2024-07-10 08:45:49.375,2024-07-10 08:45:49,2024-07-10 08:45:00
9744,152957683,480,130.21,28941682,26.59,1720601150683.0,2024-07-10 08:45:50.683,2024-07-10 08:45:50,2024-07-10 08:45:00
9745,152989738,519,154.3,28947772,26.7,1720601182738.0,2024-07-10 08:46:22.738,2024-07-10 08:46:22,2024-07-10 08:46:00
9746,153000554,56,16.76,28949870,26.91,1720601193554.0,2024-07-10 08:46:33.554,2024-07-10 08:46:33,2024-07-10 08:46:00
9747,153016770,504,143.61,28952848,27.13,1720601209770.0,2024-07-10 08:46:49.770,2024-07-10 08:46:49,2024-07-10 08:46:00
9748,153076190,556,174.47,28964234,26.7,1720601269190.0,2024-07-10 08:47:49.190,2024-07-10 08:47:49,2024-07-10 08:47:00
9749,153076602,665,286.02,28964240,26.81,1720601269602.0,2024-07-10 08:47:49.602,2024-07-10 08:47:49,2024-07-10 08:47:00
9750,153110437,499,141.24,28970684,26.81,1720601303437.0,2024-07-10 08:48:23.437,2024-07-10 08:48:23,2024-07-10 08:48:00
9751,153116601,601,200.55,28971830,26.7,1720601309601.0,2024-07-10 08:48:29.601,2024-07-10 08:48:29,2024-07-10 08:48:00
9752,153142995,700,294.28,28976770,26.91,1720601335995.0,2024-07-10 08:48:55.995,2024-07-10 08:48:55,2024-07-10 08:48:00
9753,153150341,448,112.41,28978286,26.7,1720601343341.0,2024-07-10 08:49:03.341,2024-07-10 08:49:03,2024-07-10 08:49:00
9754,153180342,593,187.91,28983918,26.91,1720601373342.0,2024-07-10 08:49:33.342,2024-07-10 08:49:33,2024-07-10 08:49:00
9755,153193613,332,61.17,28986394,27.02,1720601386613.0,2024-07-10 08:49:46.613,2024-07-10 08:49:46,2024-07-10 08:49:00
9756,153208672,531,160.62,28989232,26.7,1720601401672.0,2024-07-10 08:50:01.672,2024-07-10 08:50:01,2024-07-10 08:50:00
9757,153210930,560,175.34,28989614,26.7,1720601403930.0,2024-07-10 08:50:03.930,2024-07-10 08:50:03,2024-07-10 08:50:00
9758,153274285,508,144.95,29001760,26.48,1720601467285.0,2024-07-10 08:51:07.285,2024-07-10 08:51:07,2024-07-10 08:51:00
9759,153281408,486,135.98,29003084,26.91,1720601474408.0,2024-07-10 08:51:14.408,2024-07-10 08:51:14,2024-07-10 08:51:00
9760,153324467,543,164.77,29011232,26.48,1720601517467.0,2024-07-10 08:51:57.467,2024-07-10 08:51:57,2024-07-10 08:51:00
9761,153324943,841,864.82,29011238,26.81,1720601517943.0,2024-07-10 08:51:57.943,2024-07-10 08:51:57,2024-07-10 08:51:00
9762,153345400,560,175.34,29015226,26.7,1720601538400.0,2024-07-10 08:52:18.400,2024-07-10 08:52:18,2024-07-10 08:52:00
9763,153349443,551,164.56,29015986,27.13,1720601542443.0,2024-07-10 08:52:22.443,2024-07-10 08:52:22,2024-07-10 08:52:00
9764,153351879,615,227.36,29016372,26.91,1720601544879.0,2024-07-10 08:52:24.879,2024-07-10 08:52:24,2024-07-10 08:52:00
9765,153371436,515,147.53,29020172,26.59,1720601564436.0,2024-07-10 08:52:44.436,2024-07-10 08:52:44,2024-07-10 08:52:00
9766,153371551,460,119.54,29020178,26.81,1720601564551.0,2024-07-10 08:52:44.551,2024-07-10 08:52:44,2024-07-10 08:52:00
9767,153407828,63,17.91,29026920,26.81,1720601600828.0,2024-07-10 08:53:20.828,2024-07-10 08:53:20,2024-07-10 08:53:00
9768,153415196,574,181.47,29028408,27.34,1720601608196.0,2024-07-10 08:53:28.196,2024-07-10 08:53:28,2024-07-10 08:53:00
9769,153423970,419,97.2,29029930,27.24,1720601616970.0,2024-07-10 08:53:36.970,2024-07-10 08:53:36,2024-07-10 08:53:00
9770,153433233,568,189.84,29031808,27.13,1720601626233.0,2024-07-10 08:53:46.233,2024-07-10 08:53:46,2024-07-10 08:53:00
9771,153446856,511,149.39,29034280,26.59,1720601639856.0,2024-07-10 08:53:59.856,2024-07-10 08:53:59,2024-07-10 08:53:00
9772,153448406,504,143.61,29034662,26.59,1720601641406.0,2024-07-10 08:54:01.406,2024-07-10 08:54:01,2024-07-10 08:54:00
9773,153456439,531,160.62,29036182,26.7,1720601649439.0,2024-07-10 08:54:09.439,2024-07-10 08:54:09,2024-07-10 08:54:00
9774,153464261,435,104.92,29037706,27.13,1720601657261.0,2024-07-10 08:54:17.261,2024-07-10 08:54:17,2024-07-10 08:54:00
9775,153480431,230,39.39,29040714,26.7,1720601673431.0,2024-07-10 08:54:33.431,2024-07-10 08:54:33,2024-07-10 08:54:00
9776,153555944,711,380.66,29054606,26.7,1720601748944.0,2024-07-10 08:55:48.944,2024-07-10 08:55:48,2024-07-10 08:55:00
9777,153563480,540,166.11,29056130,26.91,1720601756480.0,2024-07-10 08:55:56.480,2024-07-10 08:55:56,2024-07-10 08:55:00
9778,153578265,752,487.99,29058976,26.81,1720601771265.0,2024-07-10 08:56:11.265,2024-07-10 08:56:11,2024-07-10 08:56:00
9779,153579407,752,487.99,29059172,27.34,1720601772407.0,2024-07-10 08:56:12.407,2024-07-10 08:56:12,2024-07-10 08:56:00
9780,153605355,547,162.22,29064120,26.48,1720601798355.0,2024-07-10 08:56:38.355,2024-07-10 08:56:38,2024-07-10 08:56:00
9781,153610919,611,211.89,29065074,26.91,1720601803919.0,2024-07-10 08:56:43.919,2024-07-10 08:56:43,2024-07-10 08:56:00
9782,153626728,176,30.09,29068100,26.91,1720601819728.0,2024-07-10 08:56:59.728,2024-07-10 08:56:59,2024-07-10 08:56:00
9783,153656374,556,174.47,29073678,26.91,1720601849374.0,2024-07-10 08:57:29.374,2024-07-10 08:57:29,2024-07-10 08:57:00
9784,153671896,419,97.2,29076526,27.02,1720601864896.0,2024-07-10 08:57:44.896,2024-07-10 08:57:44,2024-07-10 08:57:00
9785,153673186,551,164.56,29076908,26.7,1720601866186.0,2024-07-10 08:57:46.186,2024-07-10 08:57:46,2024-07-10 08:57:00
9786,153743740,600,203.87,29090206,27.02,1720601936740.0,2024-07-10 08:58:56.740,2024-07-10 08:58:56,2024-07-10 08:58:00
9787,153751238,755,529.8,29091724,26.81,1720601944238.0,2024-07-10 08:59:04.238,2024-07-10 08:59:04,2024-07-10 08:59:00
